"InstallKey","ComponentSerial","ComponentCode","ComponentName","Criticality","LeadTimeFlightHours","TailNumber","ModelCode","BaseCode","BaseName","PositionNo","InstalledDate","RemovedDate","RemovalReason","DaysFitted","Sorties","Landings","FlightHours","StressHours","StressRatio","IntervalFlightHours","IntervalStressHours","WeibullShape","PctOfHourInterval","PctOfStressInterval","IsFailure","IsCensored","EventType","DowntimeHours"
"573","LANDGEAR-00035","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-012","MRD-8X","COASTAL","Coastal Survey Base","1","3/23/2024 12:00:00 AM","6/9/2025 12:00:00 AM","Scheduled","443","168","366","251.9831","303.5347","1.2046","250.0","250.0","3.10","100.79","121.41","0","1","Scheduled","2.7"
"574","LANDGEAR-00036","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-012","MRD-8X","COASTAL","Coastal Survey Base","1","6/9/2025 12:00:00 AM","8/25/2026 12:00:00 AM","Scheduled","442","163","337","251.7669","298.7086","1.1864","250.0","250.0","3.10","100.71","119.48","0","1","Scheduled","1.7"
"616","LANDGEAR-00038","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-013","MRD-8X","HIGHLND","Highland Operations","1","7/27/2024 12:00:00 AM","10/11/2024 12:00:00 AM","Failure","76","26","44","46.7333","108.7004","2.3260","250.0","250.0","3.10","18.69","43.48","1","0","Unscheduled","3.9"
"617","LANDGEAR-00039","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-013","MRD-8X","HIGHLND","Highland Operations","1","10/11/2024 12:00:00 AM","8/16/2025 12:00:00 AM","Failure","309","123","246","207.4168","443.4894","2.1382","250.0","250.0","3.10","82.97","177.40","1","0","Unscheduled","2.7"
"618","LANDGEAR-00040","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-013","MRD-8X","HIGHLND","Highland Operations","1","8/16/2025 12:00:00 AM","1/14/2026 12:00:00 AM","AirframeRetired","151","55","105","89.7501","182.6156","2.0347","250.0","250.0","3.10","35.90","73.05","0","1","Inspection","2.4"
"658","LANDGEAR-00041","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-014","MRD-6L","PORT","Port Logistics Hub","1","6/5/2024 12:00:00 AM","4/21/2025 12:00:00 AM","Failure","320","114","291","196.6169","411.9575","2.0952","250.0","250.0","3.10","78.65","164.78","1","0","Unscheduled","5.7"
"659","LANDGEAR-00042","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-014","MRD-6L","PORT","Port Logistics Hub","1","4/21/2025 12:00:00 AM","5/14/2026 12:00:00 AM","Scheduled","388","153","405","250.4504","499.1415","1.9930","250.0","250.0","3.10","100.18","199.66","0","1","Scheduled","2.8"
"713","LANDGEAR-00044","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-015","MRD-12H","PORT","Port Logistics Hub","1","7/21/2024 12:00:00 AM","6/23/2025 12:00:00 AM","Scheduled","337","142","355","251.5666","498.6361","1.9821","250.0","250.0","3.10","100.63","199.45","0","1","Scheduled","1.3"
"714","LANDGEAR-00045","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-015","MRD-12H","PORT","Port Logistics Hub","1","6/23/2025 12:00:00 AM","1/15/2026 12:00:00 AM","Failure","206","82","198","146.5836","292.3598","1.9945","250.0","250.0","3.10","58.63","116.94","1","0","Unscheduled","5.1"
"769","LANDGEAR-00047","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-016","MRD-6L","PORT","Port Logistics Hub","1","4/17/2024 12:00:00 AM","12/20/2024 12:00:00 AM","Failure","247","110","295","189.6834","376.3364","1.9840","250.0","250.0","3.10","75.87","150.53","1","0","Unscheduled","4.1"
"770","LANDGEAR-00048","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-016","MRD-6L","PORT","Port Logistics Hub","1","12/20/2024 12:00:00 AM","1/20/2026 12:00:00 AM","Scheduled","396","145","344","250.0337","509.4541","2.0375","250.0","250.0","3.10","100.01","203.78","0","1","Scheduled","0.9"
"823","LANDGEAR-00050","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-017","MRD-12H","COASTAL","Coastal Survey Base","1","7/30/2024 12:00:00 AM","10/1/2025 12:00:00 AM","Scheduled","428","162","349","250.7332","282.0684","1.1250","250.0","250.0","3.10","100.29","112.83","0","1","Scheduled","2.5"
"824","LANDGEAR-00051","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-017","MRD-12H","COASTAL","Coastal Survey Base","1","10/1/2025 12:00:00 AM","3/30/2026 12:00:00 AM","AirframeRetired","180","81","184","123.8501","138.4470","1.1179","250.0","250.0","3.10","49.54","55.38","0","1","Inspection","2.4"
"865","LANDGEAR-00052","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-018","MRD-12H","HIGHLND","Highland Operations","1","2/13/2024 12:00:00 AM","12/24/2024 12:00:00 AM","Failure","315","123","218","213.0997","463.4933","2.1750","250.0","250.0","3.10","85.24","185.40","1","0","Unscheduled","5.5"
"866","LANDGEAR-00053","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-018","MRD-12H","HIGHLND","Highland Operations","1","12/24/2024 12:00:00 AM","1/20/2026 12:00:00 AM","Scheduled","392","149","279","250.6000","541.7305","2.1617","250.0","250.0","3.10","100.24","216.69","0","1","Scheduled","2.4"
"867","LANDGEAR-00054","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-018","MRD-12H","HIGHLND","Highland Operations","1","1/20/2026 12:00:00 AM","7/2/2026 12:00:00 AM","Failure","163","58","109","100.6168","213.0762","2.1177","250.0","250.0","3.10","40.25","85.23","1","0","Unscheduled","4.6"
"931","LANDGEAR-00056","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-019","MRD-8X","PORT","Port Logistics Hub","1","1/12/2024 12:00:00 AM","6/11/2024 12:00:00 AM","Failure","151","62","185","103.0999","204.3168","1.9817","250.0","250.0","3.10","41.24","81.73","1","0","Unscheduled","5.1"
"932","LANDGEAR-00057","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-019","MRD-8X","PORT","Port Logistics Hub","1","6/11/2024 12:00:00 AM","6/13/2025 12:00:00 AM","Scheduled","367","144","369","250.4500","508.0723","2.0286","250.0","250.0","3.10","100.18","203.23","0","1","Scheduled","1.3"
"933","LANDGEAR-00058","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-019","MRD-8X","PORT","Port Logistics Hub","1","6/13/2025 12:00:00 AM","4/20/2026 12:00:00 AM","Failure","311","135","378","233.6330","468.3432","2.0046","250.0","250.0","3.10","93.45","187.34","1","0","Unscheduled","6.4"
"990","LANDGEAR-00060","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-020","MRD-8X","HIGHLND","Highland Operations","1","4/18/2024 12:00:00 AM","11/13/2024 12:00:00 AM","Failure","209","75","124","127.5666","287.7719","2.2559","250.0","250.0","3.10","51.03","115.11","1","0","Unscheduled","4.2"
"991","LANDGEAR-00061","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-020","MRD-8X","HIGHLND","Highland Operations","1","11/13/2024 12:00:00 AM","8/6/2025 12:00:00 AM","Failure","266","92","167","154.6001","321.3052","2.0783","250.0","250.0","3.10","61.84","128.52","1","0","Unscheduled","4.6"
"992","LANDGEAR-00062","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-020","MRD-8X","HIGHLND","Highland Operations","1","8/6/2025 12:00:00 AM","8/14/2026 12:00:00 AM","Scheduled","373","143","300","253.6828","540.0488","2.1288","250.0","250.0","3.10","101.47","216.02","0","1","Scheduled","2.8"
"1040","LANDGEAR-00064","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-021","MRD-8X","ACADEMY","Training Academy","1","1/8/2024 12:00:00 AM","11/6/2024 12:00:00 AM","Failure","303","115","945","114.7334","217.4064","1.8949","250.0","250.0","3.10","45.89","86.96","1","0","Unscheduled","4.3"
"1041","LANDGEAR-00065","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-021","MRD-8X","ACADEMY","Training Academy","1","11/6/2024 12:00:00 AM","6/12/2025 12:00:00 AM","Failure","218","81","639","80.2998","148.2692","1.8464","250.0","250.0","3.10","32.12","59.31","1","0","Unscheduled","6.7"
"1081","LANDGEAR-00067","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-022","MRD-6L","COASTAL","Coastal Survey Base","1","3/10/2024 12:00:00 AM","10/7/2024 12:00:00 AM","Failure","211","78","151","128.4834","149.0690","1.1602","250.0","250.0","3.10","51.39","59.63","1","0","Unscheduled","2.9"
"1082","LANDGEAR-00068","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-022","MRD-6L","COASTAL","Coastal Survey Base","1","10/7/2024 12:00:00 AM","10/24/2025 12:00:00 AM","Scheduled","382","163","354","251.1665","300.0317","1.1946","250.0","250.0","3.10","100.47","120.01","0","1","Scheduled","1.8"
"1128","LANDGEAR-00070","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","1","1/4/2024 12:00:00 AM","1/22/2025 12:00:00 AM","Failure","384","151","300","233.8167","287.1826","1.2282","250.0","250.0","3.10","93.53","114.87","1","0","Unscheduled","6.3"
"1129","LANDGEAR-00071","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","1","1/22/2025 12:00:00 AM","3/13/2026 12:00:00 AM","Scheduled","415","167","393","250.6841","309.6867","1.2354","250.0","250.0","3.10","100.27","123.87","0","1","Scheduled","2.0"
"1180","LANDGEAR-00073","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","1","1/28/2024 12:00:00 AM","3/5/2025 12:00:00 AM","Scheduled","402","164","365","251.0166","296.2413","1.1802","250.0","250.0","3.10","100.41","118.50","0","1","Scheduled","2.4"
"1181","LANDGEAR-00074","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","1","3/5/2025 12:00:00 AM","4/7/2026 12:00:00 AM","Scheduled","398","166","343","250.5005","288.0562","1.1499","250.0","250.0","3.10","100.20","115.22","0","1","Scheduled","1.2"
"1238","LANDGEAR-00076","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-025","MRD-8X","HIGHLND","Highland Operations","1","2/15/2024 12:00:00 AM","5/22/2024 12:00:00 AM","Failure","97","48","91","89.6501","202.7733","2.2618","250.0","250.0","3.10","35.86","81.11","1","0","Unscheduled","3.1"
"1239","LANDGEAR-00077","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-025","MRD-8X","HIGHLND","Highland Operations","1","5/22/2024 12:00:00 AM","2/6/2025 12:00:00 AM","Failure","260","97","183","163.0174","351.4368","2.1558","250.0","250.0","3.10","65.21","140.57","1","0","Unscheduled","6.3"
"1240","LANDGEAR-00078","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-025","MRD-8X","HIGHLND","Highland Operations","1","2/6/2025 12:00:00 AM","12/9/2025 12:00:00 AM","Failure","306","114","252","187.7498","394.1149","2.0991","250.0","250.0","3.10","75.10","157.65","1","0","Unscheduled","6.9"
"1241","LANDGEAR-00079","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-025","MRD-8X","HIGHLND","Highland Operations","1","12/9/2025 12:00:00 AM","9/1/2026 12:00:00 AM","Failure","266","99","187","170.4333","359.6907","2.1104","250.0","250.0","3.10","68.17","143.88","1","0","Unscheduled","3.5"
"1296","LANDGEAR-00081","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-026","MRD-8X","ACADEMY","Training Academy","1","8/9/2024 12:00:00 AM","8/8/2025 12:00:00 AM","Failure","364","151","1210","156.5503","288.1446","1.8406","250.0","250.0","3.10","62.62","115.26","1","0","Unscheduled","4.2"
"1337","LANDGEAR-00083","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-027","MRD-8X","HIGHLND","Highland Operations","1","8/2/2024 12:00:00 AM","10/2/2025 12:00:00 AM","Scheduled","426","149","275","254.8161","531.9106","2.0874","250.0","250.0","3.10","101.93","212.76","0","1","Scheduled","2.6"
"1338","LANDGEAR-00084","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-027","MRD-8X","HIGHLND","Highland Operations","1","10/2/2025 12:00:00 AM","9/1/2026 12:00:00 AM","Failure","334","135","241","237.7333","498.6094","2.0973","250.0","250.0","3.10","95.09","199.44","1","0","Unscheduled","7.0"
"1386","LANDGEAR-00086","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-028","MRD-8X","ACADEMY","Training Academy","1","7/1/2024 12:00:00 AM","3/30/2026 12:00:00 AM","Scheduled","637","246","1950","250.2668","460.2279","1.8389","250.0","250.0","3.10","100.11","184.09","0","1","Scheduled","2.4"
"1423","LANDGEAR-00088","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-029","MRD-12H","COASTAL","Coastal Survey Base","1","3/16/2024 12:00:00 AM","2/4/2025 12:00:00 AM","Failure","325","123","260","184.6167","225.4256","1.2210","250.0","250.0","3.10","73.85","90.17","1","0","Unscheduled","7.2"
"1424","LANDGEAR-00089","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-029","MRD-12H","COASTAL","Coastal Survey Base","1","2/4/2025 12:00:00 AM","5/19/2026 12:00:00 AM","Scheduled","469","168","349","250.7666","285.0010","1.1365","250.0","250.0","3.10","100.31","114.00","0","1","Scheduled","2.4"
"1471","LANDGEAR-00091","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-030","MRD-8X","PORT","Port Logistics Hub","1","8/26/2024 12:00:00 AM","9/25/2025 12:00:00 AM","Scheduled","395","160","421","253.0830","507.3869","2.0048","250.0","250.0","3.10","101.23","202.95","0","1","Scheduled","1.2"
"1472","LANDGEAR-00092","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-030","MRD-8X","PORT","Port Logistics Hub","1","9/25/2025 12:00:00 AM","3/13/2026 12:00:00 AM","Failure","169","62","155","108.8336","223.0000","2.0490","250.0","250.0","3.10","43.53","89.20","1","0","Unscheduled","2.5"
"1518","LANDGEAR-00094","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-031","MRD-8X","COASTAL","Coastal Survey Base","1","8/10/2024 12:00:00 AM","10/23/2025 12:00:00 AM","Scheduled","439","163","384","253.5332","303.8908","1.1986","250.0","250.0","3.10","101.41","121.56","0","1","Scheduled","1.0"
"21","MOTOR-ESC-00001","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-001","MRD-8X","PORT","Port Logistics Hub","1","5/16/2024 12:00:00 AM","4/4/2025 12:00:00 AM","Scheduled","323","123","345","201.3327","401.2128","1.9928","200.0","200.0","2.10","100.67","200.61","0","1","Scheduled","8.1"
"22","MOTOR-ESC-00002","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-001","MRD-8X","PORT","Port Logistics Hub","1","4/4/2025 12:00:00 AM","1/20/2026 12:00:00 AM","Scheduled","291","119","311","200.8833","409.5291","2.0386","200.0","200.0","2.10","100.44","204.76","0","1","Scheduled","3.0"
"24","MOTOR-ESC-00004","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-001","MRD-8X","PORT","Port Logistics Hub","2","5/16/2024 12:00:00 AM","4/4/2025 12:00:00 AM","Scheduled","323","123","345","201.3327","401.2128","1.9928","200.0","200.0","2.10","100.67","200.61","0","1","Scheduled","8.4"
"25","MOTOR-ESC-00005","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-001","MRD-8X","PORT","Port Logistics Hub","2","4/4/2025 12:00:00 AM","1/20/2026 12:00:00 AM","Scheduled","291","119","311","200.8833","409.5291","2.0386","200.0","200.0","2.10","100.44","204.76","0","1","Scheduled","3.7"
"27","MOTOR-ESC-00007","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-001","MRD-8X","PORT","Port Logistics Hub","3","5/16/2024 12:00:00 AM","11/29/2024 12:00:00 AM","Failure","197","76","217","126.4497","250.6457","1.9822","200.0","200.0","2.10","63.22","125.32","1","0","Unscheduled","14.7"
"28","MOTOR-ESC-00008","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-001","MRD-8X","PORT","Port Logistics Hub","3","11/29/2024 12:00:00 AM","9/15/2025 12:00:00 AM","Failure","290","114","308","188.5999","382.4972","2.0281","200.0","200.0","2.10","94.30","191.25","1","0","Unscheduled","25.1"
"29","MOTOR-ESC-00009","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-001","MRD-8X","PORT","Port Logistics Hub","3","9/15/2025 12:00:00 AM","3/13/2026 12:00:00 AM","Failure","179","74","185","122.7833","241.1594","1.9641","200.0","200.0","2.10","61.39","120.58","1","0","Unscheduled","20.5"
"31","MOTOR-ESC-00011","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-001","MRD-8X","PORT","Port Logistics Hub","4","5/16/2024 12:00:00 AM","4/4/2025 12:00:00 AM","Scheduled","323","123","345","201.3327","401.2128","1.9928","200.0","200.0","2.10","100.67","200.61","0","1","Scheduled","6.6"
"32","MOTOR-ESC-00012","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-001","MRD-8X","PORT","Port Logistics Hub","4","4/4/2025 12:00:00 AM","1/20/2026 12:00:00 AM","Scheduled","291","119","311","200.8833","409.5291","2.0386","200.0","200.0","2.10","100.44","204.76","0","1","Scheduled","7.7"
"33","MOTOR-ESC-00013","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-001","MRD-8X","PORT","Port Logistics Hub","4","1/20/2026 12:00:00 AM","8/26/2026 12:00:00 AM","Failure","218","87","213","144.5172","287.4670","1.9892","200.0","200.0","2.10","72.26","143.73","1","0","Unscheduled","10.0"
"78","MOTOR-ESC-00015","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-002","MRD-8X","HIGHLND","Highland Operations","1","1/12/2024 12:00:00 AM","11/18/2024 12:00:00 AM","Scheduled","311","119","208","200.3496","416.5014","2.0789","200.0","200.0","2.10","100.17","208.25","0","1","Scheduled","8.1"
"79","MOTOR-ESC-00016","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-002","MRD-8X","HIGHLND","Highland Operations","1","11/18/2024 12:00:00 AM","9/3/2025 12:00:00 AM","Scheduled","289","115","205","201.9830","447.1609","2.2139","200.0","200.0","2.10","100.99","223.58","0","1","Scheduled","6.3"
"80","MOTOR-ESC-00017","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-002","MRD-8X","HIGHLND","Highland Operations","1","9/3/2025 12:00:00 AM","7/24/2026 12:00:00 AM","Scheduled","324","119","222","202.8169","447.9502","2.2086","200.0","200.0","2.10","101.41","223.98","0","1","Scheduled","6.6"
"82","MOTOR-ESC-00019","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-002","MRD-8X","HIGHLND","Highland Operations","2","1/12/2024 12:00:00 AM","8/19/2024 12:00:00 AM","Failure","220","86","151","144.6665","293.8745","2.0314","200.0","200.0","2.10","72.33","146.94","1","0","Unscheduled","24.5"
"83","MOTOR-ESC-00020","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-002","MRD-8X","HIGHLND","Highland Operations","2","8/19/2024 12:00:00 AM","7/4/2025 12:00:00 AM","Scheduled","319","116","204","201.4662","454.3737","2.2553","200.0","200.0","2.10","100.73","227.19","0","1","Scheduled","4.0"
"84","MOTOR-ESC-00021","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-002","MRD-8X","HIGHLND","Highland Operations","2","7/4/2025 12:00:00 AM","2/21/2026 12:00:00 AM","Failure","232","93","173","158.9666","335.0245","2.1075","200.0","200.0","2.10","79.48","167.51","1","0","Unscheduled","25.5"
"86","MOTOR-ESC-00023","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-002","MRD-8X","HIGHLND","Highland Operations","3","1/12/2024 12:00:00 AM","11/18/2024 12:00:00 AM","Scheduled","311","119","208","200.3496","416.5014","2.0789","200.0","200.0","2.10","100.17","208.25","0","1","Scheduled","7.3"
"87","MOTOR-ESC-00024","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-002","MRD-8X","HIGHLND","Highland Operations","3","11/18/2024 12:00:00 AM","9/3/2025 12:00:00 AM","Scheduled","289","115","205","201.9830","447.1609","2.2139","200.0","200.0","2.10","100.99","223.58","0","1","Scheduled","5.8"
"88","MOTOR-ESC-00025","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-002","MRD-8X","HIGHLND","Highland Operations","3","9/3/2025 12:00:00 AM","7/24/2026 12:00:00 AM","Scheduled","324","119","222","202.8169","447.9502","2.2086","200.0","200.0","2.10","101.41","223.98","0","1","Scheduled","4.1"
"90","MOTOR-ESC-00027","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-002","MRD-8X","HIGHLND","Highland Operations","4","1/12/2024 12:00:00 AM","10/9/2024 12:00:00 AM","Failure","271","106","186","178.0165","365.9869","2.0559","200.0","200.0","2.10","89.01","182.99","1","0","Unscheduled","26.6"
"91","MOTOR-ESC-00028","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-002","MRD-8X","HIGHLND","Highland Operations","4","10/9/2024 12:00:00 AM","8/9/2025 12:00:00 AM","Scheduled","304","114","200","201.0828","449.6022","2.2359","200.0","200.0","2.10","100.54","224.80","0","1","Scheduled","4.9"
